"","dependent.var","independent.var","independent.var.value","dependent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"675","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","3. Transportation too expensive",0.0258064516129032,NA,0.000569391264996302,0.0510435119608102,NA,NA
"768","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","4. Damage to marketplace",0,NA,0,0,NA,NA
"856","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","4. Damage to marketplace",0,NA,0,0,NA,NA
"948","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","5. Damage to roads leading to marketplace",0,NA,0,0,NA,NA
"1043","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","5. Damage to roads leading to marketplace",0,NA,0,0,NA,NA
"11100","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","6. Insecurity travelling to and from marketplace",0,NA,0,0,NA,NA
"1237","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","6. Insecurity travelling to and from marketplace",0,NA,0,0,NA,NA
"1334","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","7. Curfew prevented access to market",0,NA,0,0,NA,NA
"1430","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","7. Curfew prevented access to market",0,NA,0,0,NA,NA
"1524","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","8. Marketplace never open at a time when we can visit",0,NA,0,0,NA,NA
"1622","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","8. Marketplace never open at a time when we can visit",0,NA,0,0,NA,NA
"1720","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","9. Presence of explosive hazards",0,NA,0,0,NA,NA
"1818","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","9. Presence of explosive hazards",0,NA,0,0,NA,NA
"1916","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","10. Discriminatory practices from market vendors",0,NA,0,0,NA,NA
"2010","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","10. Discriminatory practices from market vendors",0,NA,0,0,NA,NA
"2151","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","11. lack of documents to travel",0,NA,0,0,NA,NA
"2216","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","11. lack of documents to travel",0.0193548387096774,NA,0,0.0412830253109182,NA,NA
"2316","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","12. language barriers",0,NA,0,0,NA,NA
"2415","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","12. language barriers",0.0193548387096774,NA,0,0.0412830253109182,NA,NA
"2514","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","Other (please specify)",0,NA,0,0,NA,NA
"2613","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0,NA,0,0,NA,NA
"2711","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","Don't know",0,NA,0,0,NA,NA
"2811","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"2911","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Female","Prefer not to answer",0,NA,0,0,NA,NA
"303","In the last 30 days, did you face any barriers to consistently accessing marketplaces?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0,NA,0,0,NA,NA
"1201","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Female","1. No, no barrier faced when purchasing market items",0,NA,0,0,NA,NA
"2152","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Male","1. No, no barrier faced when purchasing market items",0.0516129032258065,NA,0.0163982060747866,0.0868276003768264,NA,NA
"3121","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Female","2. Yes, some items are too expensive",0.5,NA,0,1,NA,NA
"4102","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Male","2. Yes, some items are too expensive",0.832258064516129,NA,0.772787532173706,0.891728596858552,NA,NA
"581","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Female","3. Yes, some items are not available",0,NA,0,0,NA,NA
"676","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Male","3. Yes, some items are not available",0.0193548387096774,NA,0,0.0412830253109182,NA,NA
"769","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Female","4. Yes, we have no means of payment (e.g., not enough hard cash, vendors do not accept prepaid cards)",1,NA,1,1,NA,NA
"857","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Male","4. Yes, we have no means of payment (e.g., not enough hard cash, vendors do not accept prepaid cards)",0.167741935483871,NA,0.108271403141448,0.227212467826294,NA,NA
"949","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Female","5. Yes, discriminatory practices from market vendors",0,NA,0,0,NA,NA
"1044","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Male","5. Yes, discriminatory practices from market vendors",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"11101","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Female","Other (please specify)",0,NA,0,0,NA,NA
"1238","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0,NA,0,0,NA,NA
"1335","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Female","Don't know",0,NA,0,0,NA,NA
"1431","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0,NA,0,0,NA,NA
"1525","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Female","Prefer not to answer",0,NA,0,0,NA,NA
"1623","In the last 30 days, did you face any barriers to regularly purchasing specific items on the market?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0,NA,0,0,NA,NA
"1202","What types of financial service providers do you have access to in or around your mahalla?","For enumerator:
What is the sex of the respondent?","Female","Banks",0,NA,0,0,NA,NA
"2153","What types of financial service providers do you have access to in or around your mahalla?","For enumerator:
What is the sex of the respondent?","Male","Banks",0,NA,0,0,NA,NA
"3122","What types of financial service providers do you have access to in or around your mahalla?","For enumerator:
What is the sex of the respondent?","Female","1. Hawala",0,NA,0,0,NA,NA
